Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.59","IOMTU133_0056",,"VFG015551","Pseudomonas aeruginosa PAO1","phzH","Phenazine modifying protein PhzH / Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)",,"Nutritional/Metabolic factor",,,,100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1453","IOMTU133_1440",,"WP_143505982.1","Pseudomonas mendocina",,"Acyl-CoA hydrolase (EC 3.1.2.20)",,"9.B.371.2.5",,,,98,95,83,"3e-61"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5993","IOMTU133_5954",,"15600305","Pseudomonas aeruginosa PAO1",,"Phospholipase/lecithinase/hemolysin",,,,,"14641575",100,100,100,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6474","IOMTU133_6437",,"Q9HT69","Pseudomonas aeruginosa strain ATCC 15692",,"Methionine ABC transporter permease protein",,"3.A.1.24.5",,,,100,100,100,"1e-121"
"BLAT","Antibiotic Resistance","NDARO","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.123","IOMTU133_0116",,"WP_000480968.1","Bacteria",,"Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id","MULTISPECIES: aminoglycoside O-phosphotransferase APH(6)-Id",,,,,100,100,100,"1e-161"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.561","IOMTU133_0545",,"VFG001224","Pseudomonas aeruginosa PAO1","pilT","Type IV pilus assembly ATPase component PilU",,"Adherence",,,,100,100,99,"1e-218"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3118","IOMTU133_3098",,"VFG016016","Pseudomonas aeruginosa PAO1","pvdF","Pyoverdine synthetase PvdF, N5-hydroxyornithine formyltransferase",,"Nutritional/Metabolic factor",,,,99,94,87,"1e-139"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3011","IOMTU133_2995",,"NP_251185.1","Pseudomonas aeruginosa PAO1","iprN","Multidrug efflux system, outer membrane factor lipoprotein => OprN of MexEF-OprN system",,"efflux pump conferring antibiotic resistance",,,,100,100,99,"1e-263"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5138","IOMTU133_5100",,"G3XCT7","Pseudomonas aeruginosa strain ATCC 15692","ampG","AmpG permease",,"2.A.1.25.5",,,,100,100,99,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3885","IOMTU133_3861",,"VFG000193","Pseudomonas aeruginosa PAO1",,"Type III secretion outermembrane contact sensing protein (YopN,Yop4b,LcrE)",,"Effector delivery system",,,,100,100,100,"1e-155"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.590","IOMTU133_0574",,,,"cmeA","Multidrug efflux system, membrane fusion component => MexA of MexAB-OprM",,"efflux pump conferring antibiotic resistance","penems,penams,carbapenems,cephamycins,cephalosporins,monobactams,tetracyclines,peptide antibiotics,sulfonamides,diaminopyrimidines,macrolides,phenicol antibiotics,aminocoumarin antibiotics,fluoroquinolones quinolones quinolines","ampicillin;amoxicillin/clavulanic acid;azithromycin;aztreonam;ceftazidime;ceftriaxone;chloramphenicol;ciprofloxacin;colistin;erythromycin;meropenem;nalidixic acid;novobiocin;panipenem;tetracycline;ticarcillin;trimethoprim;trimethoprim/sulfamethoxazole;sulfamethoxazole ","8226684",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1521","IOMTU133_1508",,"Q9HXW4","Pseudomonas aeruginosa",,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexK of MexJK-OprM/OpmH system","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.17",,,"10984043",100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2911","IOMTU133_2892",,"K0WKG7","Pseudomonas fluorescens R124",,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)","the choline/ethanolaminephosphotransferase 1 (cept1) family.","4.F.1.1.8",,,,97,97,85,"3e-84"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.159","IOMTU133_0151",,"VFG002069","Pseudomonas aeruginosa PAO1","impB","T6SS component TssB (ImpB/VipA)",,"Effector delivery system",,,,100,100,100,"1e-91"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.574","IOMTU133_0558",,"VFG001226","Pseudomonas aeruginosa PAO1","pilH","twitching motility protein PilH",,"Adherence;Twitching motility",,,,100,100,100,"7e-63"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.145","IOMTU133_0137",,"VFG041010","Pseudomonas aeruginosa PAO1",,"Autotransporter adhesin",,,,,,100,100,98,"1e-168"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4685","IOMTU133_4647",,"P32722","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Outer membrane low permeability porin, OprD family => OccD1/OprD basic amino acids, carbapenem uptake","(Hydroxyethyloxy)Tri(Ethyloxy)Octane","Drug target",,,,100,100,97,"1e-259"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2282","IOMTU133_2278",,"Q48L33","Pseudomonas savastanoi pv. phaseolicola strain 1448A","ycfH","Uncharacterized metal-dependent hydrolase YcfH",,"3.A.16.1.5",,,,98,99,85,"1e-125"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3223","IOMTU133_3203",,,,"oprB","Carbohydrate-selective porin OprB",,"protein modulating permeability to antibiotic","multiple antibiotic resistance",,"7768797;8125108",,,,
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4147","IOMTU133_4120",,"VFG014629","Pseudomonas aeruginosa PAO1",,"RNA polymerase sigma factor for flagellar operon",,"Motility",,,,96,100,100,"1e-132"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.51","IOMTU133_0049",,"VFG000148","Pseudomonas aeruginosa PAO1","exoT","hypothetical protein",,"Toxin;Type III translocated protein;Intracellular toxin;ADP-ribosyltransferase and GTPase activating",,,,100,100,99,"1e-256"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4168","IOMTU133_4141",,"Q9I3R2","Pseudomonas aeruginosa",,"RND efflux system, membrane fusion protein",,"2.A.6.2.35",,,,100,100,98,"1e-208"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4273","IOMTU133_4242",,"Q9I403","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","gltJ","Glutamate/aspartate ABC transporter, permease protein GltJ (TC 3.A.1.3.4)","the atp-binding cassette (abc) superfamily.","3.A.1.3.22",,,,100,100,100,"1e-140"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4143","IOMTU133_4116",,"VFG043015","Pseudomonas aeruginosa PAO1","cheB","Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)",,"Motility",,,,100,100,98,"1e-206"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2160","IOMTU133_2155",,"3803",,,"Two-component transcriptional response regulator, OmpR family","cprR","antibiotic target alteration;antibiotic efflux","peptide","polymyxin B;colistin A;colistin B",,100,100,100,"1.04315e-165"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5163","IOMTU133_5126",,"Q51504","Pseudomonas aeruginosa","ftsI","Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)","Cloxacillin;Cefepime;Doripenem;Ceftolozane","Drug target",,,,100,100,99,"0.0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4609","IOMTU133_4575",,"NP_001188306.1","Homo sapiens",,"Aldehyde dehydrogenase B (EC 1.2.1.22)",,"",,,"",92,95,50,"0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3994","IOMTU133_3969",,"WP_143479989.1","Pseudomonas aeruginosa","htpG","Chaperone protein HtpG",,"8.A.163.1.3",,,,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.864","IOMTU133_0852",,"P0A7R5","Escherichia coli (strain K12)",,"SSU ribosomal protein S10p (S20e)","Nitrofurantoin","Drug target",,,,100,100,90,"5e-47"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.406","IOMTU133_0392",,"P0C002","Escherichia coli","sulI","Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein","Sulfacetamide","Drug target",,,,100,100,100,"1e-156"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2589","IOMTU133_2580",,"H2BD74","Pseudomonas phage phi297",,"hypothetical protein",,"1.E.56.1.7",,,,100,100,100,"2e-45"
"BLAT","Metal Resistance","BacMet","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.591","IOMTU133_0575",,"BAC0235","Pseudomonas aeruginosa strain ATCC 15692","cmeB","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexB of MexAB-OprM",,,,,,100,100,99,"0.0"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5959","IOMTU133_5920",,"15600271","Pseudomonas aeruginosa PAO1","mdoG","Glucans biosynthesis protein G precursor",,,,,"14641575",100,100,99,"1e-313"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6412","IOMTU133_6375",,"Q9HTC3","Pseudomonas aeruginosa strain ATCC 15692",,"hypothetical protein",,"2.A.7.2.6",,,,100,100,98,"6e-72"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1494","IOMTU133_1480",,"116051700","Pseudomonas aeruginosa UCBPP-PA14 ",,"Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)",,,,,"18591226",100,100,100,"1e-189"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4953","IOMTU133_4910",,"NP_005580.1","Homo sapiens","mms","Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)",,"",,,"",89,95,54,"0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2049","IOMTU133_2038",,"Q88P37","Pseudomonas putida strain KT2440.",,"Glucose ABC transport system, inner membrane component 1",,"3.A.1.1.30",,,,97,94,83,"1e-146"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3013","IOMTU133_2997",,"P95421","Pseudomonas aeruginosa","mexE","Multidrug efflux system, membrane fusion component => MexE of MexEF-OprN system",,"2.A.6.2.16",,,,100,100,98,"1e-230"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3124","IOMTU133_3104",,,,,"Macrolide export ATP-binding/permease protein MacB",,"efflux pump conferring antibiotic resistance","macrolides","erythromycin","11544226",,,,
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3859","IOMTU133_3836",,"VFG000218","Pseudomonas aeruginosa PAO1",,"Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",,"Effector delivery system",,,,97,99,100,"1e-131"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3013","IOMTU133_2997",,"1067",,"mexE","Multidrug efflux system, membrane fusion component => MexE of MexEF-OprN system","MexE","antibiotic efflux","fluoroquinolone; diaminopyrimidine; phenicol","ciprofloxacin;trimethoprim;chloramphenicol;norfloxacin",,100,100,99,"0"
"BLAT","Drug Target","TTD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3471","IOMTU133_3447",,"T40126",,,"Kynureninase (EC 3.7.1.3)",,,,,,100,100,99,"1e-245"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4182","IOMTU133_4155",,"NP_079034.3","Homo sapiens",,"Guanidinobutyrase (EC 3.5.3.7)",,"",,,"",88,99,61,"0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5403","IOMTU133_5354",,"VFG001208","Pseudomonas aeruginosa PAO1","pilW","Type IV fimbrial biogenesis protein PilW",,"Adherence;Twitching motility",,,,100,100,100,"1e-155"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4086","IOMTU133_4062",,"VFG041012","Pseudomonas aeruginosa PAO1","vgrG3","VgrG protein",,"Effector delivery system",,,,100,100,99,"0.0"
"RGI: protein overexpression model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1627","IOMTU133_1615",,"1213",,,"Transcriptional regulator, AcrR family","nalD","antibiotic efflux","macrolide; fluoroquinolone; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline; peptide; aminocoumarin; diaminopyrimidine; sulfonamide; phenicol; penem","erythromycin;ciprofloxacin;tetracycline;ceftazidime;ceftriaxone;meropenem;novobiocin;azithromycin;trimethoprim;sulfamethoxazole;chloramphenicol;aztreonam;colistin A;colistin B;ampicillin;nalidixic acid;panipenem;ticarcillin;trimethoprim-sulfamethoxazole",,100,100,100,"3.63127e-159"
"BLAT","Antibiotic Resistance","NDARO","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2514","IOMTU133_2507",,"WP_023434793.1","Gammaproteobacteria","rmtF2","hypothetical protein","MULTISPECIES: 16S rRNA (guanine(1405)-N(7))-methyltransferase RmtF2",,,,,100,100,100,"1e-145"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.299","IOMTU133_0290",,"Q9I6R8","Pseudomonas aeruginosa strain ATCC 15692",,"hypothetical protein",,"2.A.3.3.19",,,,100,100,100,"1e-270"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2806","IOMTU133_2792",,"P0AFC7","Escherichia coli.","nuoB","NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)",,"3.D.1.1.1",,,,80,79,83,"8e-89"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3659","IOMTU133_3633",,"VFG015512","Pseudomonas aeruginosa PAO1",,"2-amino-2-deoxy-isochorismate hydrolase PhzD (EC 3.-.-.-)",,,,,,100,100,100,"1e-118"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2970","IOMTU133_2952",,"W0WFC6","Pseudomonas aeruginosa MH38",,"Sodium/glycine symporter GlyP","the alanine or glycine:cation symporter (agcs) family.","2.A.25.1.9",,,,100,100,99,"1e-260"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.565","IOMTU133_0549",,"NP_001893.2","Homo sapiens",,"Cystathionine gamma-lyase (EC 4.4.1.1)",,"",,,"",93,96,52,"0"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.401","IOMTU133_0387",,"1031",,,"Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id","APH(6)-Id","antibiotic inactivation","aminoglycoside","streptomycin",,100,100,99,"0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.149","IOMTU133_0141",,"VFG002060","Pseudomonas aeruginosa PAO1","ppkA","T6SS Serine/threonine protein kinase (EC 2.7.11.1) PpkA",,"Effector delivery system",,,,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.912","IOMTU133_0899",,"O69755","Pseudomonas aeruginosa","phzG","Pyridoxamine 5'-phosphate oxidase PhzG (EC 1.4.3.5)","Riboflavin Monophosphate","Drug target",,,,100,99,99,"1e-124"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6409","IOMTU133_6372",,"15600634","Pseudomonas aeruginosa",,"hypothetical protein",,,,,"14641575",100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2905","IOMTU133_2886",,"Q9I0P8","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Uncharacterized MFS-type transporter","the major facilitator superfamily (mfs).","2.A.1.11.8",,,,100,100,99,"1e-234"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2512","IOMTU133_2506",,"AFJ11384.1","Klebsiella pneumoniae","aac(6')-Ib","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib/AAC(6')-II",,,,"tobramycin",,93,100,100,"1e-97"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4741","IOMTU133_4708",,"3807",,,"Carbon storage regulator","rsmA","antibiotic efflux","fluoroquinolone; diaminopyrimidine; phenicol","trimethoprim;chloramphenicol",,100,100,100,"4.02752e-40"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3445","IOMTU133_3421",,"Q9I202","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccK3/OpdO pyroglutamate, cefotaxime uptake",,"1.B.25.1.7",,,,100,100,99,"1e-237"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.914","IOMTU133_0901",,"VFG015515","Pseudomonas aeruginosa PAO1",,"2-Amino-2-deoxy-isochorismate synthase (EC 2.6.1.86) PhzE",,,,,,100,100,99,"0.0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4032","IOMTU133_4007",,"XP_005251533.1","Homo sapiens",,"Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)",,"",,,"",96,96,53,"0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6058","IOMTU133_6019",,"Q9HU30","Pseudomonas aeruginosa strain ATCC 15692","artQ","ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)",,"3.A.1.3.23",,,,100,100,99,"1e-127"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.913","IOMTU133_0900",,"VFG015518","Pseudomonas aeruginosa PAO1","phzF","Trans-2,3-dihydro-3-hydroxyanthranilate isomerase (EC 5.3.3.17)",,,,,,100,100,100,"1e-161"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6284","IOMTU133_6240",,"VFG014893","Pseudomonas aeruginosa PAO1","algC","Phosphoglucomutase (EC 5.4.2.2) @ Phosphomannomutase (EC 5.4.2.8)",,"Biofilm",,,,100,100,99,"0.0"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2370","IOMTU133_2365",,"15598072","Pseudomonas aeruginosa PAO1","pyrF","Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)",,,,,"14641575",100,100,100,"1e-128"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.151","IOMTU133_0143",,"VFG002062","Pseudomonas aeruginosa PAO1","impM","T6SS associated component TagF (ImpM)",,"Effector delivery system",,,,100,100,99,"1e-131"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5570","IOMTU133_5528",,"Q9HV90","Pseudomonas aeruginosa",,"Heme ABC transporter, cell surface heme and hemoprotein receptor HmuT","the atp-binding cassette (abc) superfamily.","3.A.1.14.21",,,"10984043;8633080",100,100,99,"1e-165"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3884","IOMTU133_3860",,"VFG000194","Pseudomonas aeruginosa PAO1","tyeA","Type III secretion outermembrane negative regulator of secretion (TyeA)",,"Secretion system;Type III secretion system",,,,100,100,100,"7e-46"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3890","IOMTU133_3866",,"VFG000188","Pseudomonas aeruginosa PAO1","yscR","Type III secretion inner membrane protein (YscR,SpaR,HrcR,EscR,homologous to flagellar export components)",,"Effector delivery system",,,,100,100,100,"1e-118"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2976","IOMTU133_2959",,"2717",,,"Multidrug efflux system MdtABC-TolC, membrane fusion component MdtA","MuxA","antibiotic efflux","macrolide; monobactam; tetracycline; aminocoumarin","erythromycin;tetracycline;novobiocin;aztreonam;kitasamycin;rokitamycin",,100,100,99,"0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5770","IOMTU133_5729",,"Q9HUR5","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccK1/OpdK benzoate/histidine, carbenicillin and cefoxitin uptake","the outer membrane porin (opr) family.","1.B.25.1.8",,,"10984043",100,100,99,"1e-247"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4759","IOMTU133_4726",,"NP_061147.1","Homo sapiens",,"Acetyl-CoA synthetase (EC 6.2.1.1)",,"",,,"",93,96,53,"0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3544","IOMTU133_3520",,"NP_000182.2","Homo sapiens","gnyL","Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)",,"",,,"",90,98,57,"3e-126"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.166","IOMTU133_0158",,"15595288","Pseudomonas aeruginosa PAO1 ","cplB","T6SS AAA+ chaperone ClpV (TssH)",,,,,"14641575",100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4155","IOMTU133_4128",,"VFG001260","Pseudomonas aeruginosa PAO1","fliQ","Flagellar biosynthesis protein FliQ",,"Adherence;Motility",,,,100,100,100,"4e-42"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5850","IOMTU133_5811",,"Q9HUJ1","Pseudomonas aeruginosa","tolC","Outer membrane channel TolC (OpmH)","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.27",,,"10984043",100,100,97,"1e-266"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1770","IOMTU133_1759",,"NP_001019195.1","Homo sapiens","folE","GTP cyclohydrolase I (EC 3.5.4.16) type 1",,"",,,"",72,96,57,"0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3921","IOMTU133_3897",,"VFG041021","Pseudomonas aeruginosa PAO1",,"T6SS sigma-54-dependent regulator VasH",,"Effector delivery system",,,,100,100,99,"1e-293"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2514","IOMTU133_2507",,"AFJ11385.1","Klebsiella pneumoniae","rmtF2","hypothetical protein",,"aminoglycoside resistance gene;antibiotic target modifying enzyme",,,,100,100,99,"1e-145"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4807","IOMTU133_4774",,"VFG000157","Pseudomonas aeruginosa PAO1",,"Phospholipase C (EC 3.1.4.3) => hemolytic PlcH",,"Toxin;Membrane-damaging;Phospholipase",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5641","IOMTU133_5602",,"AEX49906.1","Pseudomonas aeruginosa","qseC","Sensory histidine kinase QseC",,"gene altering cell wall charge conferring antibiotic resistance;polymyxin resistance gene",,,,100,100,99,"1e-270"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.915","IOMTU133_0902",,"VFG015512","Pseudomonas aeruginosa PAO1",,"2-amino-2-deoxy-isochorismate hydrolase PhzD (EC 3.-.-.-)",,,,,,100,100,100,"1e-118"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5240","IOMTU133_5201",,"15599687","Pseudomonas aeruginosa",,"Uncharacterized protein YfaA",,,,,"14641575",100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4552","IOMTU133_4518",,"VFG001240","Pseudomonas aeruginosa PAO1","flgG","Flagellar basal-body rod protein FlgG",,"Adherence;Motility",,,,100,100,100,"1e-146"
