Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"287.40431","Pseudomonas aeruginosa AI 2229",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AI 2229",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-08-11T00:00:00Z",,,"PRJNA1144244","SAMN43031405","GCA_041205065.1",,"JBGEHE000000000",,,"Illumina HiSeq","98x","SPAdes v. V.3.11.1",,,131,6908008,65.9358,10,224715,65,3,,6713,99.9,98.9,2.2,99.4,,"blood",,"2017-01-16",2017,,"India",,,,"Asia","India: Jaipur",,"Homo sapiens","Human",,,"Human pathogen","Human",,,,"collected_by:Christian Medical College",,"2024-12-06T04:18:25.461Z","2024-12-06T04:18:25.461Z"
"287.40432","Pseudomonas aeruginosa AI 1810",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AI 1810",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-08-11T00:00:00Z",,,"PRJNA1144244","SAMN43031404","GCA_041205105.1",,"JBGEHD000000000",,,"Illumina HiSeq","100x","SPAdes v. V.3.11.1",,,96,6789797,66.03595,9,235225,60,3,,6567,99.9,99,1.8,99.2,,"blood",,"2016-11-19",2016,,"India",,,,"Asia","India: Kolkata",,"Homo sapiens","Human",,,"Human pathogen","Human",,,,"collected_by:Christian Medical College",,"2024-12-06T04:18:19.281Z","2024-12-06T04:18:19.281Z"
"287.40433","Pseudomonas aeruginosa AI 4501",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AI 4501",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-08-11T00:00:00Z",,,"PRJNA1144244","SAMN43031410","GCA_041205125.1",,"JBGEHJ000000000",,,"Illumina HiSeq","111x","SPAdes v. V.3.11.1",,,124,6865584,65.965225,10,214981,60,3,,6654,99.9,98.9,2,99.2,,"blood",,"2018-08-13",2018,,"India",,,,"Asia","India: Uttar Pradesh",,"Homo sapiens","Human",,,"Human pathogen","Human",,,,"collected_by:Christian Medical College",,"2024-12-06T04:18:22.335Z","2024-12-06T04:18:22.335Z"
"287.40434","Pseudomonas aeruginosa AI 1800",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AI 1800",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-08-11T00:00:00Z",,,"PRJNA1144244","SAMN43031402","GCA_041205145.1",,"JBGEHC000000000",,,"Illumina HiSeq","80x","SPAdes v. V.3.11.1",,,87,6792937,66.03749,7,268218,59,3,,6563,99.9,99,1.8,99.2,,"blood",,"2016-11-27",2016,,"India",,,,"Asia","India: Kerala",,"Homo sapiens","Human",,,"Human pathogen","Human",,,,"collected_by:Christian Medical College",,"2024-12-06T04:23:12.779Z","2024-12-06T04:23:12.779Z"
"287.40435","Pseudomonas aeruginosa AI 4097",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AI 4097",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-08-11T00:00:00Z",,,"PRJNA1144244","SAMN43031407","GCA_041205165.1",,"JBGEHG000000000",,,"Illumina HiSeq","95x","SPAdes v. V.3.11.1",,,98,6856140,65.98631,9,237665,57,3,,6628,99.9,99,1.9,99.2,,"blood",,"2018-01-10",2018,,"India",,,,"Asia","India: Uttar Pradesh",,"Homo sapiens","Human",,,"Human pathogen","Human",,,,"collected_by:Christian Medical College",,"2024-12-06T04:23:25.015Z","2024-12-06T04:23:25.015Z"
"287.40436","Pseudomonas aeruginosa AI 4480",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AI 4480",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-08-11T00:00:00Z",,,"PRJNA1144244","SAMN43031409","GCA_041205225.1",,"JBGEHI000000000",,,"Illumina HiSeq","100x","SPAdes v. V.3.11.1",,,117,6946433,65.916405,9,227455,60,3,,6742,99.9,99,1.9,99.3,,"blood",,"2018-07-12",2018,,"India",,,,"Asia","India: Uttar Pradesh",,"Homo sapiens","Human",,,"Human pathogen","Human",,,,"collected_by:Christian Medical College",,"2024-12-06T04:18:37.085Z","2024-12-06T04:18:37.085Z"
"287.40506","Pseudomonas aeruginosa BVPA17",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","BVPA17",,,,"MLST.Pseudomonas_aeruginosa.27",,,,,,,,,,,,,,,,"Good","2024-08-19T00:00:00Z",,,"PRJNA1105751","SAMN41109606","GCA_041357715.1",,"JBCJLB000000000",,,"Illumina MiSeq","199.24x","De Novo Assembler v. 3.15.4",,,63,6770072,66.20641,7,442019,66,3,,6551,99.9,98.9,2,99.6,,"blood",,"2022",2022,,"India",,,,"Asia","India",,"Homo sapiens","Human",,,"Chronic Respiratory distress","Human",,,,"collected_by:Christian Medical College, Vellore",,"2024-12-06T21:13:45.036Z","2024-12-06T21:13:45.036Z"
"287.40507","Pseudomonas aeruginosa BA8958",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","BA8958",,,,"MLST.Pseudomonas_aeruginosa.357",,,,,,,,,,,,"genotype:PDC",,,,"Good","2024-08-19T00:00:00Z",,,"PRJNA1105706","SAMN41107912","GCA_041357735.1",,"JBCJLA000000000",,,"Illumina MiSeq","199.32x","De Novo Assembler v. 3.15.5",,,88,6768655,65.900185,10,239139,62,3,,6505,99.9,99,1.6,99.3,,"blood",,"2022-05-03",2022,,"India",,,,"Asia","India",,"Homo sapiens","Human",,,"Chronic Respiratory distress","Human",,,,"collected_by:Christian Medical College, Vellore",,"2024-12-06T21:14:23.019Z","2024-12-06T21:14:23.019Z"
"287.40508","Pseudomonas aeruginosa RO1100",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","RO1100",,,,"MLST.Pseudomonas_aeruginosa.357",,,,,,,,,,,,,,,,"Good","2024-08-19T00:00:00Z",,,"PRJNA1105758","SAMN41109619","GCA_041357775.1",,"JBCJLC000000000",,,"Illumina MiSeq","199.57x","De Novo Assembler v. 3.15.4",,,90,6763808,65.89673,9,302737,62,3,,6498,99.9,99,1.7,99.3,,"blood",,"2022",2022,,"India",,,,"Asia","India",,"Homo sapiens","Human",,,"Chronic Respiratory distress","Human",,,,"collected_by:Christian Medical College, Vellore",,"2024-12-06T21:14:14.675Z","2024-12-06T21:14:14.675Z"
"287.41389","Pseudomonas aeruginosa CF2843GFP",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","Complete","CF2843GFP",,,,"MLST.Pseudomonas_aeruginosa.1239",,,,,,,,,,,,,,,,"Good","2024-11-18T00:00:00Z",,,"PRJNA1183642","SAMN44631499",,,"CP173359",,,"PacBio HiFi","112.0x","Trycycler v. 0.5.4",,,1,6350848,66.45953,1,6350848,65,12,,5982,99.9,99.6,1.4,99.4,,,,"2023-01-13",2023,,"India",,,,"Asia","India: Chandigarh",,"Homo sapiens","Human",,,"Cystic fibrosis","Human",,,,"collected_by:PGIMER, Chandigarh",,"2025-01-31T01:41:23.911Z","2025-01-31T01:41:23.911Z"
"287.41477","Pseudomonas aeruginosa DGLTL12",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLTL12",,,,"MLST.Pseudomonas_aeruginosa.308",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881917",,,"JBHOAD000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,104,6859536,66.126366,11,208528,62,3,,6626,99.8,98.7,2.1,99.6,,"urinary tract infection",,"2021",2021,,"India",,,,"Asia","India: Gujarat",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:05.707Z","2025-02-01T02:34:05.707Z"
"287.41478","Pseudomonas aeruginosa DGLU",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLU",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881918",,,"JBHOAE000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,124,6844814,66.01278,10,226605,59,3,,6536,99.9,99,1.6,99.1,,"urinary tract infection",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:00.281Z","2025-02-01T02:34:00.281Z"
"287.41479","Pseudomonas aeruginosa DGLTL8",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLTL8",,,,"MLST.Pseudomonas_aeruginosa.244",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881915",,,"JBHOAB000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,181,7094207,65.834305,9,262850,65,6,,6905,100,98.4,4,99.4,,"ear infection",,"2021",2021,,"India",,,,"Asia","India: Gujarat",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:35:00.965Z","2025-02-01T02:35:00.965Z"
"287.41480","Pseudomonas aeruginosa DGLJ29",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ29",,,,,,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881913",,,"JBHNZZ000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,81,6287336,66.356384,8,266968,58,3,,5903,99.9,99.6,0.8,99.2,,,,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:33:29.063Z","2025-02-01T02:33:29.063Z"
"287.41481","Pseudomonas aeruginosa DGLTL9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLTL9",,,,"MLST.Pseudomonas_aeruginosa.357",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881916",,,"JBHOAC000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,108,6864113,65.863144,10,213505,62,4,,6560,99.9,99.3,2,99.1,,"urinary tract infection",,"2021",2021,,"India",,,,"Asia","India: Gujarat",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:27.172Z","2025-02-01T02:34:27.172Z"
"287.41482","Pseudomonas aeruginosa DGLTL7",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLTL7",,,,"MLST.Pseudomonas_aeruginosa.773",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881914",,,"JBHOAA000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,113,6758802,66.05078,9,240320,62,6,,6468,99.9,99.2,1.8,99.3,,"urinary tract infection",,"2021",2021,,"India",,,,"Asia","India: Gujarat",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:24.986Z","2025-02-01T02:34:24.986Z"
"287.41483","Pseudomonas aeruginosa DGLJ25",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ25",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881911",,,"JBHNZX000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,125,6845346,66.01225,10,226605,59,3,,6537,99.9,99,1.6,99.1,,"pus swab",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:31.934Z","2025-02-01T02:34:31.934Z"
"287.41484","Pseudomonas aeruginosa DGLJ27",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ27",,,,"MLST.Pseudomonas_aeruginosa.882",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881912",,,"JBHNZY000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,157,6561395,66.23731,8,320381,63,3,,6388,99.6,99,2,99.2,,"sputum",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:36.813Z","2025-02-01T02:34:36.813Z"
"287.41485","Pseudomonas aeruginosa DGLJ24",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ24",,,,,,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881910",,,"JBHNZW000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,82,6284215,66.3623,8,266722,58,3,,5902,99.9,99.5,0.8,99.2,,"urinary tract infection",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:33:31.250Z","2025-02-01T02:33:31.250Z"
"287.41486","Pseudomonas aeruginosa DGLJ23",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ23",,,,,,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881909",,,"JBHNZV000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,92,6292523,66.350296,8,266968,59,3,,5917,99.9,99.6,0.8,99.2,,"urine",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:11.366Z","2025-02-01T02:34:11.366Z"
"287.41487","Pseudomonas aeruginosa DGLJ13",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ13",,,,"MLST.Pseudomonas_aeruginosa.534",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881906",,,"JBHNZS000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,109,6987496,65.97721,9,229683,61,6,,6732,99.9,98.2,3,98.8,,"ET secretions",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:47.552Z","2025-02-01T02:34:47.552Z"
"287.41488","Pseudomonas aeruginosa DGLJ11",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ11",,,,,,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881905",,,"JBHNZR000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,88,6601598,65.98796,13,205233,62,3,,6312,99.8,96.9,6.3,93,,"ear swab",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:35:14.863Z","2025-02-01T02:35:14.863Z"
"287.41489","Pseudomonas aeruginosa DGLJ22",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ22",,,,"MLST.Pseudomonas_aeruginosa.308",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881908",,,"JBHNZU000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,196,6909765,65.740395,11,211067,61,3,,6642,99.8,98.6,2.1,99.6,,"ET secretions",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:35:48.005Z","2025-02-01T02:35:48.005Z"
"287.41490","Pseudomonas aeruginosa DGLJ20",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ20",,,,"MLST.Pseudomonas_aeruginosa.235",,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881907",,,"JBHNZT000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,154,6859437,65.95899,12,211465,61,3,,6655,99.9,98.8,1.9,99.2,,"pus swab",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:35:29.326Z","2025-02-01T02:35:29.326Z"
"287.41491","Pseudomonas aeruginosa DGLJ3",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","DGLJ3",,,,,,,,,,,,,,,,,,,,"Good","2024-12-06T00:00:00Z",,,"PRJNA1163665","SAMN43881904",,,"JBHNZQ000000000",,,"Illumina MiSeq","150x","SPAdes v. 3.15.4",,,142,6376779,66.268745,9,247081,58,5,,6029,99.7,98.9,1.6,99.3,,"ear swab",,"2022",2022,,"India",,,,"Asia","India: Rajasthan",,"Homo sapiens","Human",,,,"Human",,,,"collected_by:Milan Rathod",,"2025-02-01T02:34:55.785Z","2025-02-01T02:34:55.785Z"
